home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shot_efficiency,away_shot_efficiency,home_faceoffs,away_faceoffs,home_faceoff_efficiency,away_faceoff_efficiency,attendance,capacity,attendance_rate,home_win,match_url
Динамо М,Торпедо,1,3,33,21,0.030303030303030304,0.14285714285714285,28,17,0.6222222222222222,0.37777777777777777,9021,11500,0.7844347826086957,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054835/
Авангард,Автомобилист,2,1,24,23,0.08333333333333333,0.043478260869565216,24,22,0.5217391304347826,0.4782608695652174,11880,12011,0.9890933311131462,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054823/
Металлург Мг,Салават Юлаев,0,2,28,32,0.0,0.0625,27,25,0.5192307692307693,0.4807692307692308,7140,7700,0.9272727272727272,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054825/
Трактор,ЦСКА,1,2,24,39,0.041666666666666664,0.05128205128205128,24,27,0.47058823529411764,0.5294117647058824,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054827/
Локомотив,Спартак,3,5,32,32,0.09375,0.15625,35,20,0.6363636363636364,0.36363636363636365,6555,9071,0.7226325653180465,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054829/
Нефтехимик,Витязь,2,5,34,35,0.058823529411764705,0.14285714285714285,37,22,0.6271186440677966,0.3728813559322034,2630,6050,0.43471074380165287,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054831/
Северсталь,Куньлунь Ред Стар,6,5,37,25,0.16216216216216217,0.2,13,40,0.24528301886792453,0.7547169811320755,3967,6064,0.654188654353562,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054833/
ХК Сочи,СКА,3,6,24,45,0.125,0.13333333333333333,29,47,0.3815789473684211,0.618421052631579,5235,12000,0.43625,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054837/
Адмирал,Барыс,3,0,43,18,0.06976744186046512,0.0,25,30,0.45454545454545453,0.5454545454545454,1880,5915,0.31783601014370244,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054839/
Сибирь,Ак Барс,2,3,18,30,0.1111111111111111,0.1,30,28,0.5172413793103449,0.4827586206896552,6030,6055,0.9958711808422791,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054843/
Автомобилист,ЦСКА,4,2,24,28,0.16666666666666666,0.07142857142857142,29,26,0.5272727272727272,0.4727272727272727,5021,5570,0.9014362657091562,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054845/
Северсталь,Торпедо,5,4,43,26,0.11627906976744186,0.15384615384615385,16,36,0.3076923076923077,0.6923076923076923,2711,6064,0.4470646437994723,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054847/
Динамо М,Салават Юлаев,3,2,32,35,0.09375,0.05714285714285714,30,25,0.5454545454545454,0.45454545454545453,6113,11500,0.5315652173913044,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054849/
СКА,Спартак,3,2,31,32,0.0967741935483871,0.0625,36,24,0.6,0.4,11023,12500,0.88184,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054851/
ХК Сочи,Витязь,2,3,31,42,0.06451612903225806,0.07142857142857142,27,31,0.46551724137931033,0.5344827586206896,2179,12000,0.18158333333333335,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054853/
Авангард,Ак Барс,1,2,24,36,0.041666666666666664,0.05555555555555555,26,31,0.45614035087719296,0.543859649122807,11503,12011,0.9577054366830405,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054855/
Локомотив,Трактор,0,1,33,17,0.0,0.058823529411764705,34,11,0.7555555555555555,0.24444444444444444,2000,9071,0.22048285745783266,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054857/
Нефтехимик,Амур,1,0,30,31,0.03333333333333333,0.0,24,27,0.47058823529411764,0.5294117647058824,2032,6050,0.3358677685950413,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054859/
Динамо Мн,Куньлунь Ред Стар,2,6,31,24,0.06451612903225806,0.25,24,32,0.42857142857142855,0.5714285714285714,5201,15266,0.3406917332634613,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054861/
Барыс,ЦСКА,2,5,31,36,0.06451612903225806,0.1388888888888889,28,32,0.4666666666666667,0.5333333333333333,6013,12000,0.5010833333333333,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054863/
Металлург Мг,Адмирал,1,2,34,31,0.029411764705882353,0.06451612903225806,38,21,0.6440677966101694,0.3559322033898305,3653,7700,0.4744155844155844,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054865/
ХК Сочи,Торпедо,0,0,30,39,0.0,0.0,26,29,0.4727272727272727,0.5272727272727272,2702,12000,0.22516666666666665,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054867/
Куньлунь Ред Стар,Витязь,4,0,33,38,0.12121212121212122,0.0,30,26,0.5357142857142857,0.4642857142857143,575,7000,0.08214285714285714,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054869/
Локомотив,Северсталь,6,2,25,29,0.24,0.06896551724137931,42,15,0.7368421052631579,0.2631578947368421,5088,9071,0.5609083893727262,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054871/
Динамо Мн,Амур,1,2,30,27,0.03333333333333333,0.07407407407407407,34,22,0.6071428571428571,0.39285714285714285,5613,15266,0.3676798113454736,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054877/
СКА,Динамо М,2,0,28,37,0.07142857142857142,0.0,22,19,0.5365853658536586,0.4634146341463415,11446,12500,0.91568,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054873/
Спартак,Трактор,2,4,35,28,0.05714285714285714,0.14285714285714285,28,31,0.4745762711864407,0.5254237288135594,4546,12724,0.35727758566488527,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054875/
Барыс,Нефтехимик,3,5,28,22,0.10714285714285714,0.22727272727272727,36,18,0.6666666666666666,0.3333333333333333,4833,12000,0.40275,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054879/
Салават Юлаев,Адмирал,2,0,32,25,0.0625,0.0,27,25,0.5192307692307693,0.4807692307692308,7647,8522,0.8973245716967848,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054881/
Ак Барс,Сибирь,0,0,30,31,0.0,0.0,30,24,0.5555555555555556,0.4444444444444444,8548,8900,0.9604494382022472,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054883/
ХК Сочи,Металлург Мг,3,2,26,38,0.11538461538461539,0.05263157894736842,21,39,0.35,0.65,3519,12000,0.29325,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054885/
Спартак,Куньлунь Ред Стар,3,2,42,32,0.07142857142857142,0.0625,41,31,0.5694444444444444,0.4305555555555556,4203,12724,0.33032065388242693,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054893/
Локомотив,Динамо М,0,2,22,21,0.0,0.09523809523809523,19,11,0.6333333333333333,0.36666666666666664,6058,9071,0.6678425752397751,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054887/
Витязь,Трактор,4,3,38,40,0.10526315789473684,0.075,34,32,0.5151515151515151,0.48484848484848486,3256,5525,0.5893212669683258,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054889/
СКА,Амур,3,1,45,25,0.06666666666666667,0.04,31,23,0.5740740740740741,0.42592592592592593,12025,12500,0.962,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054891/
ЦСКА,Северсталь,4,2,31,39,0.12903225806451613,0.05128205128205128,32,22,0.5925925925925926,0.4074074074074074,5417,12680,0.4272082018927445,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054895/
Динамо Мн,Автомобилист,0,0,40,29,0.0,0.0,32,34,0.48484848484848486,0.5151515151515151,7499,15266,0.49122232411895717,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054897/
Авангард,Нефтехимик,3,0,23,29,0.13043478260869565,0.0,33,23,0.5892857142857143,0.4107142857142857,10815,12011,0.9004246107734577,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054899/
Барыс,Сибирь,1,2,29,26,0.034482758620689655,0.07692307692307693,30,25,0.5454545454545454,0.45454545454545453,3647,12000,0.30391666666666667,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054901/
Салават Юлаев,Металлург Мг,2,3,24,30,0.08333333333333333,0.1,25,28,0.4716981132075472,0.5283018867924528,6153,8522,0.7220136118282093,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054903/
Ак Барс,Адмирал,2,1,28,25,0.07142857142857142,0.04,19,25,0.4318181818181818,0.5681818181818182,4689,8900,0.5268539325842697,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054905/
Куньлунь Ред Стар,Локомотив,0,3,17,34,0.0,0.08823529411764706,23,19,0.5476190476190477,0.4523809523809524,643,7000,0.09185714285714286,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054907/
Торпедо,Динамо М,4,6,32,28,0.125,0.21428571428571427,37,28,0.5692307692307692,0.4307692307692308,5500,5600,0.9821428571428571,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054909/
Динамо Мн,Северсталь,2,0,26,20,0.07692307692307693,0.0,29,20,0.5918367346938775,0.40816326530612246,6917,15266,0.45309838857592033,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054915/
Спартак,Автомобилист,4,7,28,35,0.14285714285714285,0.2,27,31,0.46551724137931033,0.5344827586206896,2951,12724,0.23192392329456146,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054911/
ЦСКА,СКА,4,2,25,34,0.16,0.058823529411764705,32,38,0.45714285714285713,0.5428571428571428,1100,12680,0.08675078864353312,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054913/
Амур,Адмирал,3,1,32,27,0.09375,0.037037037037037035,35,26,0.5737704918032787,0.4262295081967213,5791,7100,0.8156338028169015,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054917/
Сибирь,Нефтехимик,4,1,34,20,0.11764705882352941,0.05,23,21,0.5227272727272727,0.4772727272727273,4961,6055,0.8193228736581337,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054919/
Авангард,Металлург Мг,0,0,28,30,0.0,0.0,29,24,0.5471698113207547,0.4528301886792453,11899,12011,0.990675214386812,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054921/
Ак Барс,Салават Юлаев,2,1,28,22,0.07142857142857142,0.045454545454545456,29,19,0.6041666666666666,0.3958333333333333,8890,8900,0.998876404494382,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054923/
Витязь,ХК Сочи,3,2,39,41,0.07692307692307693,0.04878048780487805,31,29,0.5166666666666667,0.48333333333333334,1244,5525,0.22515837104072398,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054925/
Трактор,Барыс,0,0,30,28,0.0,0.0,31,34,0.47692307692307695,0.5230769230769231,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054927/
Северсталь,СКА,1,2,27,42,0.037037037037037035,0.047619047619047616,29,30,0.4915254237288136,0.5084745762711864,3771,6064,0.6218667546174143,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054929/
Торпедо,Локомотив,0,0,22,35,0.0,0.0,26,30,0.4642857142857143,0.5357142857142857,5500,5600,0.9821428571428571,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054931/
Динамо М,Автомобилист,3,0,31,24,0.0967741935483871,0.0,25,30,0.45454545454545453,0.5454545454545454,5876,11500,0.5109565217391304,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054933/
Сибирь,Металлург Мг,4,2,37,31,0.10810810810810811,0.06451612903225806,22,27,0.4489795918367347,0.5510204081632653,6055,6055,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054935/
Ак Барс,Авангард,2,0,28,25,0.07142857142857142,0.0,22,25,0.46808510638297873,0.5319148936170213,8215,8900,0.9230337078651686,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054937/
Куньлунь Ред Стар,ХК Сочи,5,1,38,38,0.13157894736842105,0.02631578947368421,29,25,0.5370370370370371,0.46296296296296297,497,7000,0.071,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054939/
Нефтехимик,Салават Юлаев,5,2,26,34,0.19230769230769232,0.058823529411764705,22,29,0.43137254901960786,0.5686274509803921,3296,6050,0.5447933884297521,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054941/
Адмирал,Амур,0,1,40,27,0.0,0.037037037037037035,33,24,0.5789473684210527,0.42105263157894735,5191,5915,0.87759932375317,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054943/
Автомобилист,Барыс,3,5,29,19,0.10344827586206896,0.2631578947368421,25,24,0.5102040816326531,0.4897959183673469,5545,5570,0.9955116696588869,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054945/
Торпедо,СКА,2,6,26,33,0.07692307692307693,0.18181818181818182,24,38,0.3870967741935484,0.6129032258064516,5500,5600,0.9821428571428571,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054947/
Динамо М,ЦСКА,2,1,34,28,0.058823529411764705,0.03571428571428571,29,28,0.5087719298245614,0.49122807017543857,10203,11500,0.8872173913043478,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054949/
Спартак,ХК Сочи,2,0,43,26,0.046511627906976744,0.0,24,30,0.4444444444444444,0.5555555555555556,5307,12724,0.4170858220685319,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054959/
Куньлунь Ред Стар,Витязь,0,1,33,25,0.0,0.04,30,27,0.5263157894736842,0.47368421052631576,852,7000,0.12171428571428572,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054951/
Локомотив,Салават Юлаев,3,2,21,28,0.14285714285714285,0.07142857142857142,26,24,0.52,0.48,6155,9071,0.67853599382648,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054953/
Нефтехимик,Авангард,2,1,31,26,0.06451612903225806,0.038461538461538464,31,30,0.5081967213114754,0.4918032786885246,3978,6050,0.6575206611570248,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054955/
Северсталь,Динамо Мн,2,1,33,35,0.06060606060606061,0.02857142857142857,26,25,0.5098039215686274,0.49019607843137253,5227,6064,0.8619722955145118,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054957/
Сибирь,Амур,4,6,35,28,0.11428571428571428,0.21428571428571427,41,29,0.5857142857142857,0.4142857142857143,5410,6055,0.893476465730801,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054961/
Металлург Мг,Барыс,0,0,27,21,0.0,0.0,22,28,0.44,0.56,3600,7700,0.4675324675324675,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054963/
Трактор,Ак Барс,1,4,32,34,0.03125,0.11764705882352941,35,20,0.6363636363636364,0.36363636363636365,5988,7500,0.7984,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1054965/
